record_id,plant_scientific_name,plant_common_name,plant_family,primary_alkaloid,primary_flavonoid,primary_terpenoid,primary_glycoside,alkaloid_pct,flavonoid_pct,terpenoid_pct,glycoside_pct,concentration_std,geographic_origin,latitude,longitude,altitude,collection_year,harvest_month,measurement_method,temperature,rainfall,soil_pH,soil_N,soil_P,soil_K,reference_pmid,reference_year
1321,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Madecassic acid,Asiaticoside,0.2581,5.3372,1.3654,3.2192,0.228,"Jorhat, Assam",26.7167,94.1598,129.1,2016,11,GC-MS,17.7,1538.3,4.73,115.0,26.4,190.6,23263687,2014
1322,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Castilliferol,Asiatic acid,Asiaticoside,0.3282,6.2775,1.8613,2.1717,0.242,"Jorhat, Assam",26.7019,94.1281,97.5,2017,6,HPLC,28.9,2597.6,5.08,105.1,20.1,226.1,22988109,2016
1323,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Castilliferol,Madecassic acid,Madecassoside,0.4267,4.3951,1.915,2.1414,0.267,"Jorhat, Assam",26.4918,94.0404,171.7,2012,6,HPLC,27.2,2593.0,4.62,129.8,29.0,206.1,23253461,2010
1324,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Castilliferol,Madecassic acid,Centelloside,0.3294,6.1344,1.5763,2.6241,0.457,"Jorhat, Assam",26.9063,94.0541,47.4,2019,6,HPLC,26.2,2517.7,5.16,97.8,34.2,229.8,23003776,2017
1325,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Kaempferol,Asiatic acid,Madecassoside,0.3245,6.9668,2.2667,2.6457,0.158,"Jorhat, Assam",26.5295,94.3649,119.6,2021,8,HPLC,27.0,3199.2,5.05,83.2,20.6,239.6,23029519,2019
1326,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Madecassic acid,Asiaticoside,0.2869,7.6421,1.2716,3.2898,0.141,"Jorhat, Assam",26.2667,93.979,97.9,2023,11,HPLC,19.2,1458.5,5.13,71.6,31.8,189.8,22947427,2022
1327,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Madecassic acid,Centelloside,0.2266,4.5817,1.3096,2.6124,0.346,"Jorhat, Assam",26.6371,93.7767,75.9,2009,2,HPLC,19.7,1066.6,4.53,114.4,21.2,223.4,23002070,2009
1328,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Asiatic acid,Asiaticoside,0.4266,6.0349,1.9249,2.1552,0.375,"Jorhat, Assam",26.8925,94.1334,162.8,2023,5,UV-Vis Spectroscopy,22.6,2505.7,4.93,101.2,33.7,221.8,23362741,2021
1329,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Kaempferol,Madecassic acid,Centelloside,0.2554,4.7615,1.6058,2.6129,0.155,"Jorhat, Assam",26.5745,93.6647,58.8,2011,10,GC-MS,25.2,1678.4,5.29,109.0,28.0,246.4,23342681,2010
1330,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Asiatic acid,Asiaticoside,0.2997,4.7625,1.7,2.9945,0.489,"Jorhat, Assam",27.0767,93.9192,77.3,2015,11,GC-MS,20.4,1477.1,5.01,99.8,19.1,185.1,22981789,2014
1331,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Kaempferol,Asiatic acid,Centelloside,0.3225,6.053,1.4816,2.2279,0.377,"Jorhat, Assam",27.1485,94.3042,64.7,2009,6,HPLC-MS,27.5,2632.3,4.8,112.4,25.3,231.3,23193734,2008
1332,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Kaempferol,Madecassic acid,Centelloside,0.2004,2.8158,1.3833,3.6126,0.14,"Jorhat, Assam",26.3003,94.1813,209.1,2019,2,HPLC,18.9,1583.0,5.35,113.2,25.5,223.1,23047728,2018
1333,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Castilliferol,Madecassic acid,Asiaticoside,0.3158,3.6535,1.4218,2.9123,0.456,"Jorhat, Assam",27.2499,94.5435,100.9,2023,2,UV-Vis Spectroscopy,21.0,1032.3,4.76,121.1,12.6,230.9,22977907,2023
1334,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Castilliferol,Madecassic acid,Madecassoside,0.3008,3.7755,1.3832,2.6942,0.12,"Jorhat, Assam",27.1804,94.2348,104.6,2023,2,GC-MS,18.7,1517.2,4.75,88.8,20.1,231.4,23103447,2023
1335,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Castilliferol,Madecassic acid,Madecassoside,0.3551,5.0277,1.9029,1.9387,0.441,"Bhubaneswar, Odisha",20.0491,86.0554,10.0,2014,7,HPLC,30.8,2043.1,6.01,97.9,15.2,191.0,26856480,2014
1336,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Kaempferol,Asiatic acid,Madecassoside,0.3876,4.9416,2.2309,2.0392,0.275,"Bhubaneswar, Odisha",20.0263,85.6445,10.0,2008,5,GC-MS,28.3,1497.2,6.34,104.6,18.3,136.0,27145150,2007
1337,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Kaempferol,Asiatic acid,Madecassoside,0.28,7.1344,1.5554,3.0555,0.455,"Bhubaneswar, Odisha",20.1601,85.9978,10.4,2008,7,HPLC,30.9,1818.3,6.62,91.2,15.0,198.8,27126971,2006
1338,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Castilliferol,Asiatic acid,Asiaticoside,0.3388,5.6807,2.2291,2.5427,0.325,"Bhubaneswar, Odisha",20.5281,85.3076,43.2,2011,5,HPTLC,27.0,2095.7,6.0,92.4,33.2,194.1,26902023,2010
1339,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Asiatic acid,Centelloside,0.2382,5.256,1.7319,2.6838,0.339,"Bhubaneswar, Odisha",20.3909,86.1023,10.0,2010,11,HPLC,26.5,1382.4,5.79,74.6,18.4,165.6,27112609,2010
1340,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Kaempferol,Asiatic acid,Asiaticoside,0.3797,4.7974,1.303,2.0185,0.261,"Bhubaneswar, Odisha",19.888,85.8125,20.2,2008,4,UV-Vis Spectroscopy,23.6,1468.9,6.39,92.2,16.9,163.4,27090880,2006
1341,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Asiatic acid,Madecassoside,0.3532,5.5135,1.512,2.7893,0.287,"Bhubaneswar, Odisha",20.2002,86.174,108.1,2009,9,HPTLC,28.2,1589.7,5.8,97.1,15.0,129.2,26687215,2008
1342,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Castilliferol,Madecassic acid,Centelloside,0.4292,4.8371,1.6337,2.36,0.418,"Bhubaneswar, Odisha",20.0661,85.8586,64.8,2011,5,HPLC,29.2,1583.2,5.86,85.2,13.9,162.6,26785303,2009
1343,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Madecassic acid,Asiaticoside,0.3852,6.2996,1.6327,2.2576,0.408,"Bhubaneswar, Odisha",19.8474,85.8556,10.0,2005,6,HPLC-MS,28.1,2149.3,6.09,103.1,15.2,198.8,27111738,2005
1344,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Kaempferol,Madecassic acid,Asiaticoside,0.3212,5.2416,1.6478,2.2723,0.184,"Bhubaneswar, Odisha",19.979,85.9165,63.1,2006,5,HPLC-MS,26.8,1318.8,6.07,109.4,15.3,176.2,27052006,2005
1345,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Asiatic acid,Asiaticoside,0.3534,6.3025,1.5617,1.9131,0.153,"Bhubaneswar, Odisha",20.3669,85.9696,51.3,2012,6,HPTLC,31.7,2024.9,6.12,98.7,26.8,198.4,26988869,2010
1346,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Asiatic acid,Centelloside,0.3182,4.4279,1.281,3.1273,0.469,"Bhubaneswar, Odisha",20.4838,86.1428,71.7,2011,1,GC-MS,22.4,902.0,6.25,101.1,11.0,181.8,26724198,2010
1347,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Castilliferol,Asiatic acid,Madecassoside,0.1866,5.8169,1.8963,2.8957,0.19,"Bhubaneswar, Odisha",20.5371,85.7957,85.2,2022,11,HPTLC,24.9,1249.3,6.15,73.7,18.4,190.6,26734908,2021
1348,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Kaempferol,Madecassic acid,Centelloside,0.218,5.2416,1.7361,3.1521,0.364,"Bhubaneswar, Odisha",20.2311,85.7287,10.0,2013,11,HPTLC,20.6,1156.7,5.76,90.3,28.3,182.3,26906993,2011
1349,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Castilliferol,Asiatic acid,Madecassoside,0.3814,4.962,1.6307,2.6694,0.126,"Bhubaneswar, Odisha",20.2414,85.4254,24.8,2012,6,HPLC,32.5,1807.9,5.54,101.3,24.7,170.7,27076069,2011
1350,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Castilliferol,Madecassic acid,Madecassoside,0.3644,5.2762,2.0582,2.3618,0.345,"Bhubaneswar, Odisha",20.0535,85.7586,30.9,2021,5,HPLC,31.2,1744.1,5.58,110.9,32.3,184.5,26963816,2020
1351,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Madecassic acid,Asiaticoside,0.3409,7.3902,2.0546,2.9921,0.214,"Bhubaneswar, Odisha",20.4486,85.6181,10.0,2010,8,UV-Vis Spectroscopy,31.1,1855.5,5.86,85.2,21.4,189.1,27030468,2009
1352,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Kaempferol,Asiatic acid,Madecassoside,0.2791,4.955,1.4755,2.4065,0.4,"Bhubaneswar, Odisha",20.0049,85.7529,114.1,2010,2,HPLC,20.7,979.3,5.84,94.5,18.8,188.4,26775212,2009
1353,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Asiatic acid,Asiaticoside,0.2915,6.3088,1.7962,2.7529,0.332,"Bhubaneswar, Odisha",20.3698,85.4566,35.5,2022,10,GC-MS,25.5,1309.0,6.03,86.9,29.1,217.7,26995107,2022
1354,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Castilliferol,Asiatic acid,Centelloside,0.3194,5.2726,0.7022,3.092,0.207,"Bhubaneswar, Odisha",20.1257,85.6413,91.1,2016,12,GC-MS,20.4,908.4,5.99,88.0,26.1,194.9,26699844,2014
1355,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Asiatic acid,Madecassoside,0.3233,6.9844,2.3709,2.5311,0.361,"Shillong, Meghalaya",25.7139,91.8861,1358.0,2021,9,GC-MS,24.4,2719.3,5.73,142.8,15.7,206.9,30531513,2021
1356,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Madecassic acid,Madecassoside,0.3329,5.7008,1.8374,2.389,0.13,"Shillong, Meghalaya",25.3274,91.7785,1472.2,2022,6,HPLC,23.3,2919.6,5.24,113.2,14.4,222.3,30339956,2020
1357,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Kaempferol,Madecassic acid,Asiaticoside,0.3628,6.1651,2.1313,1.7131,0.142,"Shillong, Meghalaya",25.9519,91.9122,1435.5,2021,6,HPLC,21.9,2887.0,5.26,123.4,15.2,193.4,30286554,2019
1358,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Madecassic acid,Madecassoside,0.3723,5.7713,1.8625,2.1785,0.407,"Shillong, Meghalaya",25.7601,91.8535,1522.1,2006,5,HPLC-MS,25.3,2703.2,5.71,122.3,25.4,200.2,30279386,2006
1359,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Kaempferol,Madecassic acid,Madecassoside,0.3714,7.0903,2.2721,2.8223,0.266,"Shillong, Meghalaya",26.1261,92.4688,1578.4,2016,8,HPLC-MS,24.3,3473.9,5.54,107.8,16.9,166.2,30394089,2014
1360,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Asiatic acid,Madecassoside,0.2983,5.1563,1.4059,3.0997,0.239,"Shillong, Meghalaya",25.2108,91.9681,1094.6,2023,3,HPLC-MS,16.8,1979.8,5.71,112.4,21.3,212.3,30533456,2022
1361,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Castilliferol,Madecassic acid,Centelloside,0.3145,5.1396,1.5673,2.0979,0.234,"Shillong, Meghalaya",26.31,91.5252,1718.2,2007,4,HPLC-MS,20.0,2219.2,5.61,113.1,27.1,179.6,30472072,2007
1362,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Madecassic acid,Asiaticoside,0.3041,4.8536,1.2667,2.6012,0.252,"Shillong, Meghalaya",25.2459,92.2799,1759.2,2017,4,GC-MS,19.6,1996.6,5.75,123.1,14.1,208.6,30466318,2016
1363,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Castilliferol,Madecassic acid,Centelloside,0.318,6.7486,1.9145,2.4703,0.143,"Shillong, Meghalaya",25.689,92.0711,1505.4,2009,8,HPLC-MS,23.3,2602.8,5.69,114.1,24.4,184.3,30621596,2007
1364,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Madecassic acid,Centelloside,0.3341,3.1552,1.4178,2.6436,0.26,"Shillong, Meghalaya",25.3508,91.7476,1732.4,2008,2,UV-Vis Spectroscopy,14.7,1129.6,5.35,118.4,21.8,200.8,30372571,2006
1365,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Madecassic acid,Asiaticoside,0.3059,5.4983,2.356,2.985,0.201,"Shillong, Meghalaya",25.0937,91.8833,1980.5,2019,8,HPLC,23.7,2785.1,5.54,123.3,18.6,172.8,30508331,2019
1366,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Castilliferol,Asiatic acid,Asiaticoside,0.3402,5.1502,1.3376,2.166,0.411,"Shillong, Meghalaya",25.8237,91.9415,1577.5,2005,12,HPLC-MS,14.7,1450.5,5.84,116.6,25.4,215.0,30292429,2005
1367,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Castilliferol,Madecassic acid,Madecassoside,0.2797,5.4031,1.6433,2.7332,0.228,"Shillong, Meghalaya",25.3682,92.3601,1530.1,2015,12,UV-Vis Spectroscopy,17.5,1454.1,5.0,117.0,19.4,190.4,30658807,2015
1368,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Madecassic acid,Madecassoside,0.378,4.9297,2.2903,2.5413,0.372,"Shillong, Meghalaya",25.7405,91.8814,1506.4,2023,6,GC-MS,24.7,3038.5,5.84,119.5,41.0,173.2,30335736,2023
1369,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Asiatic acid,Centelloside,0.2861,5.4755,1.7662,2.9868,0.144,"Shillong, Meghalaya",25.4396,91.5803,1701.9,2014,12,HPLC,11.6,896.5,5.5,93.4,26.5,153.1,30388781,2012
1370,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Castilliferol,Madecassic acid,Centelloside,0.2823,5.1329,1.4071,3.1521,0.283,"Shillong, Meghalaya",25.5892,91.7076,1668.2,2020,2,GC-MS,15.2,1422.7,5.28,125.2,18.1,191.6,30463637,2019
1371,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Castilliferol,Asiatic acid,Asiaticoside,0.2977,6.1263,2.4215,2.1916,0.144,"Shillong, Meghalaya",25.6149,91.7919,1612.2,2009,7,HPLC,25.5,3081.5,6.07,105.0,15.4,207.1,30540434,2009
1372,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Madecassic acid,Asiaticoside,0.3513,5.2761,2.0898,2.0867,0.465,"Shillong, Meghalaya",25.1793,92.218,1128.3,2021,5,GC-MS,22.7,2520.8,5.86,144.6,24.1,201.6,30465158,2021
1373,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Castilliferol,Madecassic acid,Centelloside,0.2981,4.5641,1.6531,3.0444,0.478,"Shillong, Meghalaya",26.0802,91.5096,1068.5,2020,12,HPLC,13.0,1658.5,5.86,102.3,27.7,196.1,30720760,2020
1374,Centella asiatica,Gotu Kola,Apiaceae,Hydrocotyline,Quercetin,Asiatic acid,Centelloside,0.3213,5.3182,1.5183,3.2484,0.322,"Shillong, Meghalaya",25.3512,91.6478,1379.2,2012,11,HPLC-MS,19.1,1513.9,5.59,96.7,26.2,192.8,30675295,2010
1375,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Kaempferol,Aloe-emodin,Rhein glucoside,0.3267,1.9767,0.2903,3.5328,0.126,"Jodhpur, Rajasthan",26.3102,73.6141,303.0,2007,1,HPTLC,25.4,223.8,8.24,61.7,9.5,161.0,29527704,2007
1376,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Isorhamnetin,Aloe-emodin,Rhein glucoside,0.4471,3.2217,0.5987,3.027,0.445,"Jodhpur, Rajasthan",26.3177,73.3843,381.3,2022,5,HPLC,30.2,436.5,8.32,44.2,16.7,122.3,29720585,2020
1377,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Isorhamnetin,Aloe-emodin,Rhein glucoside,0.4727,3.0487,0.7414,3.9715,0.463,"Jodhpur, Rajasthan",26.9713,73.6921,355.8,2010,8,UV-Vis Spectroscopy,32.1,518.5,8.09,53.4,20.8,130.9,29347465,2008
1378,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Kaempferol,Aloe-emodin,Sennoside A,0.2695,2.7625,0.4617,4.3461,0.472,"Jodhpur, Rajasthan",26.9611,74.0778,386.3,2014,11,HPLC,26.8,301.3,8.17,50.9,16.5,134.9,29760215,2012
1379,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Kaempferol,Aloe-emodin,Sennoside B,0.3971,2.2018,0.6509,3.4812,0.383,"Jodhpur, Rajasthan",26.236,73.5585,422.0,2009,5,GC-MS,28.1,436.3,7.92,73.0,19.9,171.8,29332609,2008
1380,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Kaempferol,Aloe-emodin,Rhein glucoside,0.3903,2.3982,0.508,4.4787,0.354,"Jodhpur, Rajasthan",26.6592,73.3562,391.9,2022,12,HPLC-MS,22.4,232.7,7.65,64.1,20.4,167.7,29303914,2021
1381,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Isorhamnetin,Aloe-emodin,Sennoside A,0.4011,2.7113,0.4743,3.4769,0.242,"Jodhpur, Rajasthan",26.3338,73.6367,472.8,2005,5,HPLC,30.0,458.5,7.67,43.6,6.3,127.2,29563462,2005
1382,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Isorhamnetin,Aloe-emodin,Rhein glucoside,0.3162,3.6791,0.6543,4.3578,0.199,"Jodhpur, Rajasthan",26.5721,73.6328,336.4,2006,9,HPLC,31.8,496.9,7.89,58.5,9.8,124.9,29780342,2005
1383,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Isorhamnetin,Aloe-emodin,Rhein glucoside,0.4599,2.2622,0.4763,3.2356,0.319,"Jodhpur, Rajasthan",26.6497,73.2145,435.2,2011,4,UV-Vis Spectroscopy,24.4,347.6,7.84,74.8,19.2,139.7,29708525,2011
1384,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Isorhamnetin,Aloe-emodin,Sennoside A,0.4161,3.5273,0.5981,4.2302,0.445,"Jodhpur, Rajasthan",26.6531,73.5767,202.3,2019,7,GC-MS,34.4,501.2,8.36,51.0,18.0,123.9,29519416,2018
1385,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Isorhamnetin,Aloe-emodin,Sennoside A,0.4135,2.7195,0.5518,4.6292,0.159,"Jodhpur, Rajasthan",26.0341,73.1626,444.0,2010,9,UV-Vis Spectroscopy,31.2,364.3,7.75,84.6,9.3,175.0,29493052,2009
1386,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Kaempferol,Aloe-emodin,Sennoside A,0.2887,2.5671,0.3979,4.769,0.469,"Jodhpur, Rajasthan",26.7247,73.1532,329.9,2006,12,UV-Vis Spectroscopy,20.9,287.7,8.04,51.6,16.7,139.5,29721426,2005
1387,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Isorhamnetin,Aloe-emodin,Sennoside B,0.398,2.5055,0.3834,3.9414,0.302,"Jodhpur, Rajasthan",26.6679,73.4161,280.0,2007,12,HPLC,24.6,284.3,8.16,49.0,17.9,164.8,29392172,2006
1388,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Isorhamnetin,Aloe-emodin,Sennoside A,0.5054,3.6137,0.6407,3.91,0.222,"Jodhpur, Rajasthan",26.1149,73.6381,430.0,2021,8,UV-Vis Spectroscopy,31.3,499.1,7.45,76.1,13.5,137.7,29691735,2020
1389,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Isorhamnetin,Aloe-emodin,Rhein glucoside,0.3689,2.3797,0.3793,4.0864,0.46,"Jodhpur, Rajasthan",26.7011,73.6647,430.0,2008,1,HPLC-MS,21.4,204.5,8.4,59.9,16.9,175.2,29425892,2007
1390,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Kaempferol,Aloe-emodin,Rhein glucoside,0.3975,1.9027,0.3551,4.3095,0.258,"Jodhpur, Rajasthan",26.6811,72.6044,369.0,2019,2,HPLC,24.1,321.3,8.0,72.8,18.2,138.2,29613083,2018
1391,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Isorhamnetin,Aloe-emodin,Sennoside A,0.3463,2.4258,0.3797,3.576,0.22,"Jodhpur, Rajasthan",26.5693,73.1829,424.5,2005,3,UV-Vis Spectroscopy,27.3,288.9,7.66,59.1,19.9,127.3,29344990,2005
1392,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Kaempferol,Aloe-emodin,Rhein glucoside,0.4292,3.0261,0.4357,4.2776,0.35,"Jodhpur, Rajasthan",26.966,73.3926,248.9,2017,12,HPLC,22.6,238.2,8.06,72.1,8.3,168.6,29732678,2016
1393,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Kaempferol,Aloe-emodin,Sennoside B,0.4367,2.8246,0.4749,3.2326,0.119,"Jodhpur, Rajasthan",26.693,73.9721,354.8,2008,5,HPLC-MS,28.8,456.5,7.61,55.0,15.0,154.7,29671593,2007
1394,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Isorhamnetin,Aloe-emodin,Sennoside B,0.3649,2.7243,0.641,4.0117,0.405,"Jodhpur, Rajasthan",26.2813,73.3322,236.9,2018,12,HPLC,25.0,165.6,7.29,70.0,12.9,194.1,29430577,2018
1395,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Kaempferol,Aloe-emodin,Rhein glucoside,0.4331,2.2108,0.6097,3.4447,0.104,"Bhopal, Madhya Pradesh",23.0799,77.8788,509.4,2022,4,GC-MS,22.5,1237.3,6.89,91.8,11.8,154.3,25797917,2021
1396,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Kaempferol,Aloe-emodin,Sennoside A,0.4495,3.6168,0.6483,3.3279,0.422,"Bhopal, Madhya Pradesh",23.972,78.2175,444.7,2016,7,HPLC,28.5,1515.3,6.82,94.0,22.9,160.0,25574047,2016
1397,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Kaempferol,Aloe-emodin,Sennoside A,0.4735,4.2397,0.6839,3.2181,0.168,"Bhopal, Madhya Pradesh",23.7346,78.4366,551.8,2014,6,HPLC,28.8,1361.0,6.53,93.9,21.2,210.5,25842731,2012
1398,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Kaempferol,Aloe-emodin,Rhein glucoside,0.3744,3.6267,0.6341,3.488,0.341,"Bhopal, Madhya Pradesh",23.4925,77.9363,415.9,2014,7,HPLC,27.8,1391.0,6.28,74.4,14.1,207.7,25712229,2014
1399,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Kaempferol,Aloe-emodin,Sennoside A,0.391,2.8968,0.4646,4.0543,0.178,"Bhopal, Madhya Pradesh",23.5068,78.0702,498.7,2016,12,GC-MS,21.0,667.3,6.56,110.4,14.3,172.9,25551032,2015
1400,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Isorhamnetin,Aloe-emodin,Sennoside A,0.3268,3.5341,0.5569,4.0734,0.418,"Bhopal, Madhya Pradesh",23.1392,78.5132,400.1,2009,10,GC-MS,25.0,1139.1,6.78,89.3,25.7,187.5,25845688,2008
1401,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Kaempferol,Aloe-emodin,Sennoside B,0.4081,3.1195,0.4734,4.1175,0.227,"Bhopal, Madhya Pradesh",23.3105,77.7724,413.2,2019,4,HPLC-MS,23.2,1055.3,6.92,78.0,22.9,195.7,25725945,2017
1402,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Kaempferol,Aloe-emodin,Rhein glucoside,0.3898,3.2161,0.589,4.1089,0.372,"Bhopal, Madhya Pradesh",23.3828,78.2346,541.4,2014,7,HPLC-MS,29.8,1547.9,6.89,90.2,19.8,169.6,25802232,2012
1403,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Kaempferol,Aloe-emodin,Sennoside B,0.5466,2.7707,0.58,4.2768,0.176,"Bhopal, Madhya Pradesh",23.6048,78.1435,392.0,2007,5,HPLC,28.1,1433.8,6.64,94.7,22.6,159.0,25392924,2006
1404,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Kaempferol,Aloe-emodin,Sennoside B,0.4941,3.672,0.6637,3.7409,0.344,"Bhopal, Madhya Pradesh",23.5002,78.2399,447.6,2014,8,HPLC-MS,28.9,1621.2,6.54,71.3,23.7,160.4,25518671,2013
1405,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Isorhamnetin,Aloe-emodin,Rhein glucoside,0.4543,3.2719,0.6784,4.0107,0.496,"Bhopal, Madhya Pradesh",23.7541,78.2051,482.4,2014,7,HPLC,28.3,1481.9,6.88,96.6,14.8,214.4,25634257,2012
1406,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Isorhamnetin,Aloe-emodin,Rhein glucoside,0.3565,2.7439,0.7695,3.9957,0.227,"Bhopal, Madhya Pradesh",23.5165,78.1464,392.4,2013,5,HPLC-MS,26.9,1245.6,6.51,89.0,19.8,200.5,25526288,2013
1407,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Kaempferol,Aloe-emodin,Sennoside A,0.3787,2.2997,0.5258,4.345,0.417,"Bhopal, Madhya Pradesh",22.9865,78.201,419.5,2010,1,GC-MS,20.4,692.7,6.97,83.5,16.3,158.9,25386297,2008
1408,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Isorhamnetin,Aloe-emodin,Sennoside A,0.3191,2.536,0.4896,4.4905,0.104,"Bhopal, Madhya Pradesh",23.4876,77.4218,435.4,2022,1,UV-Vis Spectroscopy,19.2,688.8,7.61,99.4,17.6,175.6,25692862,2021
1409,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Kaempferol,Aloe-emodin,Sennoside B,0.3139,2.5713,0.4239,4.6431,0.181,"Bhopal, Madhya Pradesh",23.4346,77.4588,370.7,2016,1,GC-MS,17.6,467.4,6.85,81.5,19.1,165.1,25618247,2016
1410,Cassia angustifolia,Senna,Fabaceae,Chrysophanol,Isorhamnetin,Aloe-emodin,Sennoside A,0.497,2.8621,0.5822,4.1936,0.474,"Bhopal, Madhya Pradesh",23.4751,78.6243,587.2,2012,4,GC-MS,22.1,804.8,6.45,78.7,15.8,169.5,25661138,2011
